Row_ID,Order_ID,Order_Date,Ship_Date,Category,City,Country,Customer_ID,Customer_Name,Delivery_Pace,Delivery_Time,Month_Name,Postal_Code,Product_ID,Product_Name,Region,Sales,Segment,Ship_Mode,State,Sub_Category,Year
108,CA-2018-119004,23-11-2018,28-11-2018,Technology,Charlotte,United States,JM-15250,Janet Martin,Slow,5,November,28205,TEC-PH-10002844,Speck Products Candyshell Flip Case,South,27.992,Consumer,Standard Class,North Carolina,Phones,2018
109,CA-2018-119004,23-11-2018,28-11-2018,Office Supplies,Charlotte,United States,JM-15250,Janet Martin,Slow,5,November,28205,OFF-AR-10000390,Newell Chalk Holder,South,3.304,Consumer,Standard Class,North Carolina,Art,2018
110,CA-2016-129476,15-10-2016,20-10-2016,Technology,Orland Park,United States,PA-19060,Pete Armstrong,Slow,5,October,60462,TEC-AC-10000844,Logitech Gaming G510s - Keyboard,Central,339.96,Home Office,Standard Class,Illinois,Accessories,2016
111,CA-2018-146780,25-12-2018,30-12-2018,Furniture,New York City,United States,CV-12805,Cynthia Voltz,Slow,5,December,10035,FUR-FU-10001934,Magnifier Swing Arm Lamp,East,41.96,Corporate,Standard Class,New York,Furnishings,2018
112,CA-2017-128867,03-11-2017,10-11-2017,Office Supplies,Urbandale,United States,CL-12565,Clay Ludtke,Slow,7,November,50322,OFF-AR-10000380,"Hunt PowerHouse Electric Pencil Sharpener, Blue",Central,75.96,Consumer,Standard Class,Iowa,Art,2017
113,CA-2017-128867,03-11-2017,10-11-2017,Office Supplies,Urbandale,United States,CL-12565,Clay Ludtke,Slow,7,November,50322,OFF-BI-10003981,"Avery Durable Plastic 1"" Binders",Central,27.24,Consumer,Standard Class,Iowa,Binders,2017
114,CA-2015-115259,25-08-2015,27-08-2015,Office Supplies,Columbus,United States,RC-19960,Ryan Crowe,Fast,2,August,43229,OFF-FA-10000621,"OIC Colored Binder Clips, Assorted Sizes",East,40.096,Consumer,Second Class,Ohio,Fasteners,2015
115,CA-2015-115259,25-08-2015,27-08-2015,Office Supplies,Columbus,United States,RC-19960,Ryan Crowe,Fast,2,August,43229,OFF-EN-10002600,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",East,4.72,Consumer,Second Class,Ohio,Envelopes,2015
116,CA-2015-115259,25-08-2015,27-08-2015,Office Supplies,Columbus,United States,RC-19960,Ryan Crowe,Fast,2,August,43229,OFF-PA-10004965,Xerox 1921,East,23.976,Consumer,Second Class,Ohio,Paper,2015
117,CA-2015-115259,25-08-2015,27-08-2015,Office Supplies,Columbus,United States,RC-19960,Ryan Crowe,Fast,2,August,43229,OFF-EN-10002504,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",East,130.464,Consumer,Second Class,Ohio,Envelopes,2015
118,CA-2016-110457,02-03-2016,06-03-2016,Furniture,Seattle,United States,DK-13090,Dave Kipp,Slow,4,March,98103,FUR-TA-10001768,Hon Racetrack Conference Tables,West,787.53,Consumer,Standard Class,Washington,Tables,2016
119,US-2016-136476,05-04-2016,10-04-2016,Office Supplies,Bristol,United States,GG-14650,Greg Guthrie,Slow,5,April,37620,OFF-BI-10003650,GBC DocuBind 300 Electric Binding Machine,South,157.794,Corporate,Standard Class,Tennessee,Binders,2016
120,CA-2017-103730,12-06-2017,15-06-2017,Furniture,Wilmington,United States,SC-20725,Steven Cartwright,Fast,3,June,19805,FUR-FU-10002157,Artistic Insta-Plaque,East,47.04,Consumer,First Class,Delaware,Furnishings,2017
121,CA-2017-103730,12-06-2017,15-06-2017,Office Supplies,Wilmington,United States,SC-20725,Steven Cartwright,Fast,3,June,19805,OFF-BI-10003910,DXL Angle-View Binders with Locking Rings by Samsill,East,30.84,Consumer,First Class,Delaware,Binders,2017
122,CA-2017-103730,12-06-2017,15-06-2017,Office Supplies,Wilmington,United States,SC-20725,Steven Cartwright,Fast,3,June,19805,OFF-ST-10000777,"Companion Letter/Legal File, Black",East,226.56,Consumer,First Class,Delaware,Storage,2017
123,CA-2017-103730,12-06-2017,15-06-2017,Office Supplies,Wilmington,United States,SC-20725,Steven Cartwright,Fast,3,June,19805,OFF-EN-10002500,Globe Weis Peel & Seel First Class Envelopes,East,115.02,Consumer,First Class,Delaware,Envelopes,2017
124,CA-2017-103730,12-06-2017,15-06-2017,Technology,Wilmington,United States,SC-20725,Steven Cartwright,Fast,3,June,19805,TEC-PH-10003875,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,East,68.04,Consumer,First Class,Delaware,Phones,2017
125,US-2015-152030,26-12-2015,28-12-2015,Furniture,Houston,United States,AD-10180,Alan Dominguez,Fast,2,December,77041,FUR-CH-10004063,Global Deluxe High-Back Manager's Chair,Central,600.558,Home Office,Second Class,Texas,Chairs,2015
126,US-2015-134614,20-09-2015,25-09-2015,Furniture,Bloomington,United States,PF-19165,Philip Fox,Slow,5,September,61701,FUR-TA-10004534,Bevis 44 x 96 Conference Tables,Central,617.7,Consumer,Standard Class,Illinois,Tables,2015
127,US-2018-107272,05-11-2018,12-11-2018,Office Supplies,Phoenix,United States,TS-21610,Troy Staebel,Slow,7,November,85023,OFF-BI-10003274,"Avery Durable Slant Ring Binders, No Labels",West,2.388,Consumer,Standard Class,Arizona,Binders,2018
128,US-2018-107272,05-11-2018,12-11-2018,Office Supplies,Phoenix,United States,TS-21610,Troy Staebel,Slow,7,November,85023,OFF-ST-10002974,"Trav-L-File Heavy-Duty Shuttle II, Black",West,243.992,Consumer,Standard Class,Arizona,Storage,2018
129,US-2017-125969,06-11-2017,10-11-2017,Furniture,Los Angeles,United States,LS-16975,Lindsay Shagiari,Slow,4,November,90004,FUR-CH-10001146,"Global Task Chair, Black",West,81.424,Home Office,Second Class,California,Chairs,2017
130,US-2017-125969,06-11-2017,10-11-2017,Furniture,Los Angeles,United States,LS-16975,Lindsay Shagiari,Slow,4,November,90004,FUR-FU-10003773,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,West,238.56,Home Office,Second Class,California,Furnishings,2017
131,US-2018-164147,02-02-2018,05-02-2018,Technology,Columbus,United States,DW-13585,Dorothy Wardle,Fast,3,February,43229,TEC-PH-10002293,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,East,59.97,Corporate,First Class,Ohio,Phones,2018
132,US-2018-164147,02-02-2018,05-02-2018,Office Supplies,Columbus,United States,DW-13585,Dorothy Wardle,Fast,3,February,43229,OFF-PA-10002377,Xerox 1916,East,78.304,Corporate,First Class,Ohio,Paper,2018
133,US-2018-164147,02-02-2018,05-02-2018,Office Supplies,Columbus,United States,DW-13585,Dorothy Wardle,Fast,3,February,43229,OFF-FA-10002780,Staples,East,21.456,Corporate,First Class,Ohio,Fasteners,2018
134,CA-2017-145583,13-10-2017,19-10-2017,Office Supplies,Roseville,United States,LC-16885,Lena Creighton,Slow,6,October,95661,OFF-PA-10001804,Xerox 195,West,20.04,Consumer,Standard Class,California,Paper,2017
135,CA-2017-145583,13-10-2017,19-10-2017,Office Supplies,Roseville,United States,LC-16885,Lena Creighton,Slow,6,October,95661,OFF-PA-10001736,Xerox 1880,West,35.44,Consumer,Standard Class,California,Paper,2017
136,CA-2017-145583,13-10-2017,19-10-2017,Office Supplies,Roseville,United States,LC-16885,Lena Creighton,Slow,6,October,95661,OFF-AR-10001149,"Sanford Colorific Colored Pencils, 12/Box",West,11.52,Consumer,Standard Class,California,Art,2017
137,CA-2017-145583,13-10-2017,19-10-2017,Office Supplies,Roseville,United States,LC-16885,Lena Creighton,Slow,6,October,95661,OFF-FA-10002988,Ideal Clamps,West,4.02,Consumer,Standard Class,California,Fasteners,2017
138,CA-2017-145583,13-10-2017,19-10-2017,Office Supplies,Roseville,United States,LC-16885,Lena Creighton,Slow,6,October,95661,OFF-BI-10004781,GBC Wire Binding Strips,West,76.176,Consumer,Standard Class,California,Binders,2017
139,CA-2017-145583,13-10-2017,19-10-2017,Office Supplies,Roseville,United States,LC-16885,Lena Creighton,Slow,6,October,95661,OFF-SU-10001218,Fiskars Softgrip Scissors,West,65.88,Consumer,Standard Class,California,Supplies,2017
140,CA-2017-145583,13-10-2017,19-10-2017,Furniture,Roseville,United States,LC-16885,Lena Creighton,Slow,6,October,95661,FUR-FU-10001706,Longer-Life Soft White Bulbs,West,43.12,Consumer,Standard Class,California,Furnishings,2017
141,CA-2017-110366,05-09-2017,07-09-2017,Furniture,Philadelphia,United States,JD-15895,Jonathan Doherty,Fast,2,September,19140,FUR-FU-10004848,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",East,82.8,Corporate,Second Class,Pennsylvania,Furnishings,2017
142,CA-2018-106180,18-09-2018,23-09-2018,Office Supplies,San Francisco,United States,SH-19975,Sally Hughsby,Slow,5,September,94122,OFF-AR-10000940,Newell 343,West,8.82,Corporate,Standard Class,California,Art,2018
143,CA-2018-106180,18-09-2018,23-09-2018,Office Supplies,San Francisco,United States,SH-19975,Sally Hughsby,Slow,5,September,94122,OFF-EN-10004030,Convenience Packs of Business Envelopes,West,10.86,Corporate,Standard Class,California,Envelopes,2018
144,CA-2018-106180,18-09-2018,23-09-2018,Office Supplies,San Francisco,United States,SH-19975,Sally Hughsby,Slow,5,September,94122,OFF-PA-10004327,Xerox 1911,West,143.7,Corporate,Standard Class,California,Paper,2018
145,CA-2018-155376,22-12-2018,27-12-2018,Office Supplies,Independence,United States,SG-20080,Sandra Glassco,Slow,5,December,64055,OFF-AP-10001058,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,Central,839.43,Consumer,Standard Class,Missouri,Appliances,2018
146,CA-2016-110744,07-09-2016,12-09-2016,Office Supplies,Pasadena,United States,HA-14920,Helen Andreada,Slow,5,September,91104,OFF-ST-10003656,Safco Industrial Wire Shelving,West,671.93,Consumer,Standard Class,California,Storage,2016
147,CA-2015-110072,22-10-2015,28-10-2015,Furniture,Newark,United States,MG-17680,Maureen Gastineau,Slow,6,October,43055,FUR-FU-10000521,"Seth Thomas 14"" Putty-Colored Wall Clock",East,93.888,Home Office,Standard Class,Ohio,Furnishings,2015
148,CA-2017-114489,05-12-2017,09-12-2017,Technology,Franklin,United States,JE-16165,Justin Ellison,Slow,4,December,53132,TEC-PH-10000215,Plantronics Cordless Phone Headset with In-line Volume - M214C,Central,384.45,Corporate,Standard Class,Wisconsin,Phones,2017
149,CA-2017-114489,05-12-2017,09-12-2017,Technology,Franklin,United States,JE-16165,Justin Ellison,Slow,4,December,53132,TEC-PH-10001448,Anker Astro 15000mAh USB Portable Charger,Central,149.97,Corporate,Standard Class,Wisconsin,Phones,2017
150,CA-2017-114489,05-12-2017,09-12-2017,Furniture,Franklin,United States,JE-16165,Justin Ellison,Slow,4,December,53132,FUR-CH-10000454,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",Central,1951.84,Corporate,Standard Class,Wisconsin,Chairs,2017
151,CA-2017-114489,05-12-2017,09-12-2017,Office Supplies,Franklin,United States,JE-16165,Justin Ellison,Slow,4,December,53132,OFF-BI-10002735,GBC Prestige Therm-A-Bind Covers,Central,171.55,Corporate,Standard Class,Wisconsin,Binders,2017
152,CA-2017-158834,13-03-2017,16-03-2017,Office Supplies,Scottsdale,United States,TW-21025,Tamara Willingham,Fast,3,March,85254,OFF-AP-10000326,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,West,157.92,Home Office,First Class,Arizona,Appliances,2017
153,CA-2017-158834,13-03-2017,16-03-2017,Technology,Scottsdale,United States,TW-21025,Tamara Willingham,Fast,3,March,85254,TEC-PH-10001254,Jabra BIZ 2300 Duo QD Duo Corded Headset,West,203.184,Home Office,First Class,Arizona,Phones,2017
154,CA-2016-124919,31-05-2016,02-06-2016,Office Supplies,San Jose,United States,SP-20650,Stephanie Phelps,Fast,2,May,95123,OFF-PA-10001950,Southworth 25% Cotton Antique Laid Paper & Envelopes,West,58.38,Corporate,First Class,California,Paper,2016
155,CA-2016-124919,31-05-2016,02-06-2016,Office Supplies,San Jose,United States,SP-20650,Stephanie Phelps,Fast,2,May,95123,OFF-PA-10002254,Xerox 1883,West,105.52,Corporate,First Class,California,Paper,2016
156,CA-2016-124919,31-05-2016,02-06-2016,Office Supplies,San Jose,United States,SP-20650,Stephanie Phelps,Fast,2,May,95123,OFF-ST-10001590,"Tenex Personal Project File with Scoop Front Design, Black",West,80.88,Corporate,First Class,California,Storage,2016
157,CA-2016-118948,28-05-2016,03-06-2016,Office Supplies,Seattle,United States,NK-18490,Neil Knudson,Slow,6,May,98105,OFF-AR-10001547,Newell 311,West,6.63,Home Office,Standard Class,Washington,Art,2016
158,CA-2015-104269,01-03-2015,06-03-2015,Furniture,Seattle,United States,DB-13060,Dave Brooks,Slow,5,March,98115,FUR-CH-10004063,Global Deluxe High-Back Manager's Chair,West,457.568,Consumer,Second Class,Washington,Chairs,2015
159,CA-2017-114104,20-11-2017,24-11-2017,Office Supplies,Edmond,United States,NP-18670,Nora Paige,Slow,4,November,73034,OFF-LA-10002475,Avery 519,Central,14.62,Consumer,Standard Class,Oklahoma,Labels,2017
160,CA-2017-114104,20-11-2017,24-11-2017,Technology,Edmond,United States,NP-18670,Nora Paige,Slow,4,November,73034,TEC-PH-10004536,Avaya 5420 Digital phone,Central,944.93,Consumer,Standard Class,Oklahoma,Phones,2017
161,CA-2017-162733,11-05-2017,12-05-2017,Office Supplies,Los Angeles,United States,TT-21070,Ted Trevino,Fast,1,May,90045,OFF-PA-10002751,Xerox 1920,West,5.98,Consumer,First Class,California,Paper,2017
162,CA-2016-119697,28-12-2016,31-12-2016,Technology,Philadelphia,United States,EM-13960,Eric Murdock,Fast,3,December,19134,TEC-AC-10003657,Lenovo 17-Key USB Numeric Keypad,East,54.384,Consumer,Second Class,Pennsylvania,Accessories,2016
163,CA-2017-154508,16-11-2017,20-11-2017,Office Supplies,Carlsbad,United States,RD-19900,Ruben Dartt,Slow,4,November,88220,OFF-EN-10001990,Staple envelope,West,28.4,Consumer,Standard Class,New Mexico,Envelopes,2017
164,CA-2017-113817,07-11-2017,11-11-2017,Office Supplies,Seattle,United States,MJ-17740,Max Jones,Slow,4,November,98115,OFF-BI-10004002,Wilson Jones International Size A4 Ring Binders,West,27.68,Consumer,Standard Class,Washington,Binders,2017
165,CA-2015-139892,08-09-2015,12-09-2015,Office Supplies,San Antonio,United States,BM-11140,Becky Martin,Slow,4,September,78207,OFF-AR-10004441,BIC Brite Liner Highlighters,Central,9.936,Consumer,Standard Class,Texas,Art,2015
166,CA-2015-139892,08-09-2015,12-09-2015,Technology,San Antonio,United States,BM-11140,Becky Martin,Slow,4,September,78207,TEC-MA-10000822,Lexmark MX611dhe Monochrome Laser Printer,Central,8159.952,Consumer,Standard Class,Texas,Machines,2015
167,CA-2015-139892,08-09-2015,12-09-2015,Office Supplies,San Antonio,United States,BM-11140,Becky Martin,Slow,4,September,78207,OFF-ST-10000991,Space Solutions HD Industrial Steel Shelving.,Central,275.928,Consumer,Standard Class,Texas,Storage,2015
168,CA-2015-139892,08-09-2015,12-09-2015,Furniture,San Antonio,United States,BM-11140,Becky Martin,Slow,4,September,78207,FUR-CH-10004287,SAFCO Arco Folding Chair,Central,1740.06,Consumer,Standard Class,Texas,Chairs,2015
169,CA-2015-139892,08-09-2015,12-09-2015,Office Supplies,San Antonio,United States,BM-11140,Becky Martin,Slow,4,September,78207,OFF-AR-10002656,Sanford Liquid Accent Highlighters,Central,32.064,Consumer,Standard Class,Texas,Art,2015
170,CA-2015-139892,08-09-2015,12-09-2015,Office Supplies,San Antonio,United States,BM-11140,Becky Martin,Slow,4,September,78207,OFF-AP-10002518,Kensington 7 Outlet MasterPiece Power Center,Central,177.98,Consumer,Standard Class,Texas,Appliances,2015
171,CA-2015-139892,08-09-2015,12-09-2015,Technology,San Antonio,United States,BM-11140,Becky Martin,Slow,4,September,78207,TEC-PH-10003931,JBL Micro Wireless Portable Bluetooth Speaker,Central,143.976,Consumer,Standard Class,Texas,Phones,2015
172,CA-2015-118962,05-08-2015,09-08-2015,Office Supplies,Los Angeles,United States,CS-12130,Chad Sievert,Slow,4,August,90004,OFF-PA-10000659,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”",West,20.94,Consumer,Standard Class,California,Paper,2015
173,CA-2015-118962,05-08-2015,09-08-2015,Office Supplies,Los Angeles,United States,CS-12130,Chad Sievert,Slow,4,August,90004,OFF-PA-10001144,Xerox 1913,West,110.96,Consumer,Standard Class,California,Paper,2015
174,CA-2015-118962,05-08-2015,09-08-2015,Furniture,Los Angeles,United States,CS-12130,Chad Sievert,Slow,4,August,90004,FUR-CH-10003817,"Global Value Steno Chair, Gray",West,340.144,Consumer,Standard Class,California,Chairs,2015
175,US-2015-100853,14-09-2015,19-09-2015,Office Supplies,Chicago,United States,JB-15400,Jennifer Braxton,Slow,5,September,60623,OFF-AP-10000891,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,Central,52.448,Corporate,Standard Class,Illinois,Appliances,2015
176,US-2015-100853,14-09-2015,19-09-2015,Office Supplies,Chicago,United States,JB-15400,Jennifer Braxton,Slow,5,September,60623,OFF-LA-10003148,Avery 51,Central,20.16,Corporate,Standard Class,Illinois,Labels,2015
177,US-2018-152366,21-04-2018,25-04-2018,Office Supplies,Houston,United States,SJ-20500,Shirley Jackson,Slow,4,April,77036,OFF-AP-10002684,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",Central,97.264,Consumer,Second Class,Texas,Appliances,2018
178,US-2016-101511,21-11-2016,23-11-2016,Furniture,Newark,United States,JE-15745,Joel Eaton,Fast,2,November,43055,FUR-CH-10004698,"Padded Folding Chairs, Black, 4/Carton",East,396.802,Consumer,Second Class,Ohio,Chairs,2016
179,US-2016-101511,21-11-2016,23-11-2016,Office Supplies,Newark,United States,JE-15745,Joel Eaton,Fast,2,November,43055,OFF-SU-10002189,Acme Rosewood Handle Letter Opener,East,15.88,Consumer,Second Class,Ohio,Supplies,2016
180,CA-2016-137225,15-12-2016,19-12-2016,Office Supplies,New York City,United States,JK-15640,Jim Kriz,Slow,4,December,10009,OFF-AR-10001940,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",East,3.28,Home Office,Standard Class,New York,Art,2016
181,CA-2015-166191,05-12-2015,09-12-2015,Office Supplies,Decatur,United States,DK-13150,David Kendrick,Slow,4,December,62521,OFF-ST-10003455,"Tenex File Box, Personal Filing Tote with Lid, Black",Central,24.816,Corporate,Second Class,Illinois,Storage,2015
182,CA-2015-166191,05-12-2015,09-12-2015,Technology,Decatur,United States,DK-13150,David Kendrick,Slow,4,December,62521,TEC-AC-10004659,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,Central,408.744,Corporate,Second Class,Illinois,Accessories,2015
183,CA-2015-158274,19-11-2015,24-11-2015,Technology,Monroe,United States,RM-19675,Robert Marley,Slow,5,November,71203,TEC-PH-10003273,AT&T TR1909W,South,503.96,Home Office,Second Class,Louisiana,Phones,2015
184,CA-2015-158274,19-11-2015,24-11-2015,Technology,Monroe,United States,RM-19675,Robert Marley,Slow,5,November,71203,TEC-PH-10004896,Nokia Lumia 521 (T-Mobile),South,149.95,Home Office,Second Class,Louisiana,Phones,2015
185,CA-2015-158274,19-11-2015,24-11-2015,Technology,Monroe,United States,RM-19675,Robert Marley,Slow,5,November,71203,TEC-AC-10002345,HP Standard 104 key PS/2 Keyboard,South,29,Home Office,Second Class,Louisiana,Accessories,2015
186,CA-2017-105018,28-11-2017,02-12-2017,Office Supplies,Fairfield,United States,SK-19990,Sally Knutson,Slow,4,November,6824,OFF-BI-10001890,Avery Poly Binder Pockets,East,7.16,Consumer,Standard Class,Connecticut,Binders,2017
187,CA-2015-123260,26-08-2015,30-08-2015,Technology,Los Angeles,United States,FM-14290,Frank Merwin,Slow,4,August,90032,TEC-AC-10002323,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,West,176.8,Home Office,Standard Class,California,Accessories,2015
188,CA-2017-157000,16-07-2017,22-07-2017,Office Supplies,Grand Prairie,United States,AM-10360,Alice McCarthy,Slow,6,July,75051,OFF-ST-10001328,"Personal Filing Tote with Lid, Black/Gray",Central,37.224,Corporate,Standard Class,Texas,Storage,2017
